id,date,title,category,url,n_images,image1,body
wp-afnc-ea77d44e,2026-03-01,ร้านผ่อนไอโฟน ราคาดี เสี่ยงโดนโกง,financial_fraud,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%a3%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%9c%e0%b9%88%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%ad%e0%b9%82%e0%b8%9f%e0%b8%99-%e0%b8%a3%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%94%e0%b8%b5-%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%87%e0%b9%82%e0%b8%94%e0%b8%99%e0%b9%82%e0%b8%81%e0%b8%87/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web-60.webp,การผ่อนไอโฟนผ่านร้านค้าออนไลน์ เป็นหนึ่งช่องทางที่มิจฉาชีพนำมาใช้หลอกลวงผู้คน โดยมักโฆษณาราคาถูก ผ่อนง่าย ไม่ใช้เอกสาร พร้อมเรียกเก็บเงินล่วงหน้าในรูปแบบค่ามัดจำหรือค่าเปิดสัญญา หลอกให้ผ่อนเป็นงวด ๆ จนครบ ก่อนจะหายตัวไปโดยไม่ส่งสินค้า เพื่อป้องกันความเสียหาย ควรตรวจสอบตัวตนร้านค้าให้รอบคอบ หลีกเลี่ย
wp-afnc-02c950c1,2026-02-28,เจ้าหน้าที่ฝ่ายบริการ เปิดไลน์ให้คำแนะนำเกี่ยวกับการลงทุน รับรองโดย ก.ล.ต.,investment_scam,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b9%80%e0%b8%88%e0%b9%89%e0%b8%b2%e0%b8%ab%e0%b8%99%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%9d%e0%b9%88%e0%b8%b2%e0%b8%a2%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%84%e0%b8%b3%e0%b9%81%e0%b8%99%e0%b8%b0%e0%b8%99%e0%b8%b3%e0%b9%80%e0%b8%81%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%a7%e0%b8%81%e0%b8%b1%e0%b8%9a%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%a5%e0%b8%87%e0%b8%97%e0%b8%b8%e0%b8%99-%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%a3%e0%b8%ad%e0%b8%87%e0%b9%82%e0%b8%94%e0%b8%a2-%e0%b8%81-%e0%b8%a5-%e0%b8%95/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web2-196.webp,โดยไลน์ดังกล่าวเป็นการแอบอ้างชื่อ สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์ (ก.ล.ต.) เพื่อสร้างความน่าเชื่อถือ ในการชักชวนลงทุนหรือให้คำแนะนำ ซึ่งอาจทำให้ประชาชนเข้าใจผิดและเสี่ยงสูญเสียทรัพย์สินจากการถูกหลอกลงทุน ก่อนตัดสินใจลงทุน ควรตรวจสอบผู้ชักชวนหรือผู้ให้บริการว่าได้รับอนุญาตจาก ก.ล.ต
wp-afnc-88b49a99,2026-02-28,เข้ากลุ่มลวง ระวังโดนยึดร้านค้า,phishing_link,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%81%e0%b8%a5%e0%b8%b8%e0%b9%88%e0%b8%a1%e0%b8%a5%e0%b8%a7%e0%b8%87-%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b9%82%e0%b8%94%e0%b8%99%e0%b8%a2%e0%b8%b6%e0%b8%94%e0%b8%a3%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%84%e0%b9%89%e0%b8%b2/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web-57.webp,พ่อค้าแม่ค้าออนไลน์ต้องระวัง มิจฉาชีพใช้กลโกงรูปแบบใหม่ สร้างกลุ่มซื้อขายสินค้าปลอมใน LINE OpenChat หลอกให้เข้ากลุ่มโดยอ้างว่ามีลูกค้าจำนวนมาก พร้อมใช้หน้าม้าช่วยสร้างสถานการณ์ให้ดูน่าเชื่อถือ ก่อนหลอกให้ “เปิดรหัสร้านค้า” หรือ “ลงทะเบียนร้าน” ผ่านลิงก์ที่จัดทำขึ้น เมื่อมิจฉาชีพได้ข้อมูลจะนำไป ยึดบั
wp-afnc-242da7d3,2026-02-27,กระทรวงการคลัง ส่งอีเมลแจ้งสิทธิ์โครงการคนละครึ่งให้กับประชาชน,prize_scam,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%97%e0%b8%a3%e0%b8%a7%e0%b8%87%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%84%e0%b8%a5%e0%b8%b1%e0%b8%87-%e0%b8%aa%e0%b9%88%e0%b8%87%e0%b8%ad%e0%b8%b5%e0%b9%80%e0%b8%a1%e0%b8%a5%e0%b9%81%e0%b8%88%e0%b9%89%e0%b8%87%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b9%8c%e0%b9%82%e0%b8%84%e0%b8%a3%e0%b8%87%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%84%e0%b8%99%e0%b8%a5%e0%b8%b0%e0%b8%84%e0%b8%a3%e0%b8%b6%e0%b9%88%e0%b8%87%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%81%e0%b8%b1%e0%b8%9a%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%8a%e0%b8%b2%e0%b8%8a%e0%b8%99/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web2-180.webp,พบอีเมลปลอมแอบอ้างส่งข้อความแจ้งข้อมูลเกี่ยวกับสิทธิ์โครงการคนละครึ่งให้กับประชาชน พร้อมแนบลิงก์ให้สมัครรับสิทธิ์ กระทรวงการคลัง ยืนยัน ไม่มีความเกี่ยวข้องกับอีเมลดังกล่าว อีกทั้ง ไม่มีนโยบายส่งอีเมลให้กดลิงก์เพื่อลงทะเบียนรับสิทธิ์คนละครึ่ง หรือลงทะเบียนถอนเงินสดจากสิทธิ์คนละครึ่งแต่อย่างใด อย่างไร
wp-afnc-dbd133aa,2026-02-27,แม่ค้าออนไลน์ต้องระวัง ลูกค้าส่งลิงก์ดูดข้อมูล,borrowing_scam,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b9%81%e0%b8%a1%e0%b9%88%e0%b8%84%e0%b9%89%e0%b8%b2%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c%e0%b8%95%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87-%e0%b8%a5%e0%b8%b9%e0%b8%81%e0%b8%84%e0%b9%89%e0%b8%b2%e0%b8%aa%e0%b9%88%e0%b8%87%e0%b8%a5%e0%b8%b4%e0%b8%87%e0%b8%81%e0%b9%8c%e0%b8%94%e0%b8%b9%e0%b8%94%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b8%b9%e0%b8%a5/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web-55.webp,มิจฉาชีพปรับเปลี่ยนวิธีการหลอกลวง โดยแอบอ้างเป็นลูกค้าสนใจสินค้า แต่ไม่ส่งภาพสินค้ามาสอบถาม กลับส่งลิงก์ให้กดแทน ซึ่งอาจเป็นลิงก์ปลอมเพื่อเข้าถึงข้อมูลส่วนตัวในโทรศัพท์หรือคอมพิวเตอร์ อาจโดนนำข้อมูลไปใช้ทำธุรกรรมการเงิน หรือเข้าควบคุมมือถือเพื่อโอนเงินออกไป ทั้งนี้ ควรตรวจสอบลิงก์ว่ามีความผิดปกติหรื
wp-afnc-535c83ef,2026-02-26,บก.สอท.2 เปิดให้ประชาชนติดต่อสอบถามข้อมูลการเอายอดเสียหายคืน ผ่านเพจ OpenView News,prize_scam,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%9a%e0%b8%81-%e0%b8%aa%e0%b8%ad%e0%b8%97-2-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%8a%e0%b8%b2%e0%b8%8a%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b9%88%e0%b8%ad%e0%b8%aa%e0%b8%ad%e0%b8%9a%e0%b8%96%e0%b8%b2%e0%b8%a1%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b8%b9%e0%b8%a5%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%ad%e0%b8%b2%e0%b8%a2%e0%b8%ad%e0%b8%94%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b8%a2%e0%b8%ab%e0%b8%b2%e0%b8%a2%e0%b8%84%e0%b8%b7%e0%b8%99-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-openview-news/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web2-177.webp,กองบังคับการตำรวจสืบสวนสอบสวนอาชญากรรมทางเทคโนโลยี 2 (บก.สอท.2) ยืนยันว่า เพจ OpenView News ไม่ใช่เพจของหน่วยงานรัฐ แต่เป็นเฟซบุ๊กของบุคคลทั่วไปที่เผยแพร่ข้อมูลโดยอ้างว่า สามารถช่วยเรียกเงินคืนจากการถูกหลอกลวง ซึ่งเป็นข้อมูลเท็จ และหน่วยงานได้ดำเนินการแจ้งลบผ่านระบบของ Facebook แล้ว หน่วยงานตำรวจไม่
wp-afnc-04f6a316,2026-02-26,กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม เปิดบริการให้ประชาชน ผ่านไลน์ชื่อ กระทรวงดีอีเอส,impersonation_authority,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%97%e0%b8%a3%e0%b8%a7%e0%b8%87%e0%b8%94%e0%b8%b4%e0%b8%88%e0%b8%b4%e0%b8%97%e0%b8%b1%e0%b8%a5%e0%b9%80%e0%b8%9e%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b9%80%e0%b8%a8%e0%b8%a3%e0%b8%a9%e0%b8%90%e0%b8%81%e0%b8%b4%e0%b8%88%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%aa%e0%b8%b1%e0%b8%87%e0%b8%84%e0%b8%a1-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%8a%e0%b8%b2%e0%b8%8a%e0%b8%99-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad-%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%97%e0%b8%a3%e0%b8%a7%e0%b8%87%e0%b8%94%e0%b8%b5%e0%b8%ad%e0%b8%b5%e0%b9%80%e0%b8%ad%e0%b8%aa/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web2-181.webp,เตือนภัยมิจฉาชีพ จากประเด็นข้างต้น มิจฉาชีพได้สร้างบัญชีไลน์โดยแอบอ้างใช้ชื่อ “กระทรวงดีอีเอส” เพื่อหลอกลวงประชาชน หวังเอาข้อมูลส่วนบุคคลและข้อมูลอื่น ๆ ซึ่งทางกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม ยืนยันแล้วว่า ไม่มีนโยบายเปิดให้บริการผ่านแอปพลิเคชันไลน์แต่อย่างใด ขอให้ประชาชนอย่าหลงเชื่อข้อมูลจากบัญ
wp-afnc-fc085245,2026-02-26,เตือนภัย! โปรโมชันแรงเวอร์ ระวังโดนโกง,financial_fraud,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b9%80%e0%b8%95%e0%b8%b7%e0%b8%ad%e0%b8%99%e0%b8%a0%e0%b8%b1%e0%b8%a2-%e0%b9%82%e0%b8%9b%e0%b8%a3%e0%b9%82%e0%b8%a1%e0%b8%8a%e0%b8%b1%e0%b8%99%e0%b9%81%e0%b8%a3%e0%b8%87%e0%b9%80%e0%b8%a7%e0%b8%ad%e0%b8%a3%e0%b9%8c-%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b9%82%e0%b8%94%e0%b8%99%e0%b9%82%e0%b8%81%e0%b8%87/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web-53.webp,ภัยร้ายของนักช้อปสินค้าออนไลน์ ถ้าไม่อยากถูกหลอก ต้องหมั่นสังเกต มิจฉาชีพมักใช้คำลวงสร้างโปรโมชันแรงและราคาถูกเกินจริงเป็นเครื่องมือล่อลวงผู้บริโภค เช่น โฆษณาว่าเป็นของแท้ มีจำนวนจำกัด และกดดันให้รีบโอนเงิน แต่เมื่อได้รับเงินแล้วกลับไม่ส่งสินค้าและปิดเพจหนี ดังนั้น ผู้บริโภคควรตรวจสอบข้อมูลร้านค้าให
wp-afnc-3aed591f,2026-02-25,ปปง. ยึดทรัพย์จากสแกมเมอร์จำนวน 595 ล้านบาท เปิดให้ลงทะเบียนรับเงินคืนจากมิจฉาชีพออนไลน์ ผ่านเพจ ทนาย นัท ณัฐพงศ์,prize_scam,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%9b%e0%b8%9b%e0%b8%87-%e0%b8%a2%e0%b8%b6%e0%b8%94%e0%b8%97%e0%b8%a3%e0%b8%b1%e0%b8%9e%e0%b8%a2%e0%b9%8c%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%aa%e0%b9%81%e0%b8%81%e0%b8%a1%e0%b9%80%e0%b8%a1%e0%b8%ad%e0%b8%a3%e0%b9%8c%e0%b8%88%e0%b8%b3%e0%b8%99%e0%b8%a7%e0%b8%99-595-%e0%b8%a5%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%9a%e0%b8%b2%e0%b8%97-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%a5%e0%b8%87%e0%b8%97%e0%b8%b0%e0%b9%80%e0%b8%9a%e0%b8%b5%e0%b8%a2%e0%b8%99%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b8%84%e0%b8%b7%e0%b8%99%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%a1%e0%b8%b4%e0%b8%88%e0%b8%89%e0%b8%b2%e0%b8%8a%e0%b8%b5%e0%b8%9e%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-%e0%b8%97%e0%b8%99%e0%b8%b2%e0%b8%a2-%e0%b8%99%e0%b8%b1%e0%b8%97-%e0%b8%93%e0%b8%b1%e0%b8%90%e0%b8%9e%e0%b8%87%e0%b8%a8%e0%b9%8c/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web2-171.webp,เพจเฟซบุ๊กดังกล่าวเป็นเพจปลอมที่แอบอ้างชื่อ “ทนาย นัท ณัฐพงศ์” และนำภาพของสำนักงาน ปปง. ไปใช้เพื่อเปิดให้ลงทะเบียนรับเงินคืนจากมิจฉาชีพ ซึ่งเป็นการกระทำของมิจฉาชีพเพื่อหลอกลวงประชาชนให้หลงเชื่อ ทั้งนี้ สำนักงาน ปปง. ขอยืนยันว่า ช่องทางที่เป็นทางการในการยื่นคำร้องขอคุ้มครองสิทธิผู้เสียหายมีเพียง 3 ช่
wp-afnc-1cb226d6,2026-02-25,ไลน์เจ้าหน้าที่ฝ่ายบริการของฮั่วเซ่งเฮง ได้รับการรับรองโดย ก.ล.ต.,investment_scam,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c%e0%b9%80%e0%b8%88%e0%b9%89%e0%b8%b2%e0%b8%ab%e0%b8%99%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%9d%e0%b9%88%e0%b8%b2%e0%b8%a2%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%82%e0%b8%ad%e0%b8%87%e0%b8%ae%e0%b8%b1%e0%b9%88%e0%b8%a7%e0%b9%80%e0%b8%8b%e0%b9%88%e0%b8%87%e0%b9%80%e0%b8%ae%e0%b8%87-%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%a3%e0%b8%ad%e0%b8%87%e0%b9%82%e0%b8%94%e0%b8%a2-%e0%b8%81-%e0%b8%a5-%e0%b8%95/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web2-172.webp,เตือนภัยรู้ให้ทันมิจฉาชีพ เนื่องจากมิจฉาชีพแอบอ้างใช้ชื่อและสัญลักษณ์ของ ก.ล.ต. เพื่อชักชวนให้ลงทุน ซึ่งมิจฉาชีพมักสร้างความน่าเชื่อถือโดยทำการปลอมไลน์เพื่อหลอกลวงให้ประชาชนหลงเชื่อจนเข้าร่วมลงทุน และเกิดความเสียหายทางการเงินได้ โปรดสังเกตพฤติกรรมน่าสงสัย เช่น การันตีผลตอบแทนสูงเกินจริง เร่งรัดการตั
wp-afnc-b70cc1b0,2026-02-25,ระวังภัยสุขภาพ มิจฯ เปิดเพจลวง ขายสินค้าห่างไกล อย.,other,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b8%a0%e0%b8%b1%e0%b8%a2%e0%b8%aa%e0%b8%b8%e0%b8%82%e0%b8%a0%e0%b8%b2%e0%b8%9e-%e0%b8%a1%e0%b8%b4%e0%b8%88%e0%b8%af-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9e%e0%b8%88%e0%b8%a5%e0%b8%a7%e0%b8%87-%e0%b8%82%e0%b8%b2%e0%b8%a2%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b8%84%e0%b9%89%e0%b8%b2%e0%b8%ab%e0%b9%88%e0%b8%b2%e0%b8%87%e0%b9%84%e0%b8%81%e0%b8%a5-%e0%b8%ad%e0%b8%a2/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web-50.webp,ข่าวปลอมในโลกออนไลน์มีมากมาย โดยเฉพาะข่าวเกี่ยวกับสุขภาพ ไม่ว่าจะเป็นวิธีการรักษาโรคโดยใช้เพียงสมุนไพร วิธีออกกำลังกายโดยใช้ท่าทางกายบริหารต่าง ๆ มักจะสร้างความน่าเชื่อถือโดยมีการนำข้อมูลของโรงพยาบาล หน่วยงานทางด้านการแพทย์ต่าง ๆ มาประกอบในข้อมูลเหล่านั้น และปิดท้ายด้วยการขายสินค้าไร้มาตรฐาน ไม่มีกา
wp-afnc-8ee3eb81,2026-02-24,เช็กให้ดี ไม่หลงกลสลิปเงินปลอม,financial_fraud,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b9%80%e0%b8%8a%e0%b9%87%e0%b8%81%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%94%e0%b8%b5-%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b8%ab%e0%b8%a5%e0%b8%87%e0%b8%81%e0%b8%a5%e0%b8%aa%e0%b8%a5%e0%b8%b4%e0%b8%9b%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web-48.webp,พ่อค้าแม่ค้าพึงระวัง เช็กสลิปโอนเงินให้ดีก่อนให้สินค้าใด ๆ เพราะสลิปโอนเงินอาจถูกปลอมแปลงจากมิจฉาชีพได้ ทั้งการตัดต่อภาพสลิปเงิน แก้ไขยอดเงิน วันที่ เวลา การนำภาพสลิปเก่าออกมาโชว์ ซึ่งวิธีป้องกันความผิดพลาดสามารถทำตามได้ ดังนี้ – ตรวจยอดเงินจากแอปฯ ธนาคารของตนเองโดยตรง – เช็กเลขอ้างอิง (Reference No
wp-afnc-21a0036f,2026-02-23,เพจเฟซบุ๊ก ดากานดา ทรัพย์มา เปิดรับแรงงานไปทำงานที่ประเทศออสเตรเลีย วีซ่าถูกต้องตามกฎหมาย ผ่านกรมแรงงาน,,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b9%80%e0%b8%9e%e0%b8%88%e0%b9%80%e0%b8%9f%e0%b8%8b%e0%b8%9a%e0%b8%b8%e0%b9%8a%e0%b8%81-%e0%b8%94%e0%b8%b2%e0%b8%81%e0%b8%b2%e0%b8%99%e0%b8%94%e0%b8%b2-%e0%b8%97%e0%b8%a3%e0%b8%b1%e0%b8%9e%e0%b8%a2%e0%b9%8c%e0%b8%a1%e0%b8%b2-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b9%81%e0%b8%a3%e0%b8%87%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%84%e0%b8%9b%e0%b8%97%e0%b8%b3%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%97%e0%b8%a8%e0%b8%ad%e0%b8%ad%e0%b8%aa%e0%b9%80%e0%b8%95%e0%b8%a3%e0%b9%80%e0%b8%a5%e0%b8%b5%e0%b8%a2-%e0%b8%a7%e0%b8%b5%e0%b8%8b%e0%b9%88%e0%b8%b2%e0%b8%96%e0%b8%b9%e0%b8%81%e0%b8%95%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b8%95%e0%b8%b2%e0%b8%a1%e0%b8%81%e0%b8%8e%e0%b8%ab%e0%b8%a1%e0%b8%b2%e0%b8%a2-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b9%81%e0%b8%a3%e0%b8%87%e0%b8%87%e0%b8%b2%e0%b8%99/,1,https://www.antifakenewscenter.com/wp-content/uploads/2026/02/Web2-141.webp,การประกาศโฆษณาจัดหางานดังกล่าว ไม่เป็นความจริง ผู้ประกาศรับสมัครงานไม่ได้ยื่นหนังสือแสดงความต้องการแรงงานของนายจ้างในต่างประเทศ (Demand Letter) และหนังสือมอบอำนาจให้บริษัทจัดหางาน เป็นผู้จัดส่งคนหางานให้กับนายจ้างในต่างประเทศ เข้าข่ายฝ่าฝืนพระราชบัญญัติจัดหางานฯ พ.ศ. 2528 มีความผิดตามมาตรา 66 โดยการ
